seed,total_train_units,sel_ratio,sel_sensor_num,method,initial_units_nums_ratio,initial_units_nums,update_period_ratio,update_period,rmse_test,mape_test,mae_test,time(s)
1,249,0.1,2,linear_approx,0.8,199,0.1,24,60.3822,0.3,42.54416333,4458.234375
1,249,0.1,2,random,0.4,99,0.4,99,78.4944,0.4787,59.12494724,351.40625
1,249,0.1,2,greedy,0.4,99,0.4,99,61.4481,0.3166,43.8230168,2040.53125
1,249,0.1,2,linear_approx,0.4,99,0.4,99,60.7861,0.2882,42.78442402,4425.25
1,249,0.1,2,random,0.4,99,0.2,49,75.1976,0.4741,56.51056108,354.53125
1,249,0.1,2,greedy,0.4,99,0.2,49,62.4457,0.2974,43.71518957,2039.296875
1,249,0.1,2,linear_approx,0.4,99,0.2,49,63.4915,0.3203,44.84668569,4465.15625
1,249,0.1,2,random,0.4,99,0.1,24,76.3338,0.5169,58.09300137,357.71875
1,249,0.1,2,greedy,0.4,99,0.1,24,60.6456,0.3065,42.69770928,2026.359375
1,249,0.1,2,linear_approx,0.4,99,0.1,24,62.2676,0.3119,43.63676531,4447.1875
1,249,0.1,2,random,0.2,49,0.8,199,76.2953,0.4656,57.58610201,352.515625
1,249,0.1,2,greedy,0.2,49,0.8,199,63.3989,0.3363,45.88162577,2046.296875
1,249,0.1,2,linear_approx,0.2,49,0.8,199,65.9065,0.2994,45.61396223,4442.234375
1,249,0.1,2,random,0.2,49,0.4,99,77.1739,0.4735,58.60102459,352.21875
1,249,0.1,2,greedy,0.2,49,0.4,99,64.5537,0.3668,46.6061452,2039.796875
1,249,0.1,2,linear_approx,0.2,49,0.4,99,63.686,0.3149,45.42687496,4447.21875
1,249,0.1,2,random,0.2,49,0.2,49,75.6295,0.4766,56.8272057,353.09375
1,249,0.1,2,greedy,0.2,49,0.2,49,63.2476,0.3282,45.1244302,2030.828125
1,249,0.1,2,linear_approx,0.2,49,0.2,49,62.3476,0.302,43.57843319,4455.515625
1,249,0.1,2,random,0.2,49,0.1,24,76.4435,0.4703,57.47725676,354.921875
1,249,0.1,2,greedy,0.2,49,0.1,24,62.5332,0.3113,44.22377101,2059.5625
1,249,0.1,2,linear_approx,0.2,49,0.1,24,63.6455,0.3202,44.90437914,4437.6875
1,249,0.1,2,random,0.0,0,0.8,199,75.3362,0.5006,57.54198621,353.859375
1,249,0.1,2,greedy,0.0,0,0.8,199,75.5368,0.3274,53.81819011,2037.453125
1,249,0.1,2,linear_approx,0.0,0,0.8,199,71.43,0.3178,51.22148637,4460.40625
1,249,0.1,2,random,0.0,0,0.4,99,74.8866,0.4678,56.29352854,355.375
1,249,0.1,2,greedy,0.0,0,0.4,99,64.4406,0.3246,45.76613189,2121.625
1,249,0.1,2,linear_approx,0.0,0,0.4,99,66.6347,0.2967,46.57197179,4605.953125
1,249,0.1,2,random,0.0,0,0.2,49,77.2594,0.4673,57.4012869,361.015625
1,249,0.1,2,greedy,0.0,0,0.2,49,65.232,0.3209,45.94019527,2075.328125
1,249,0.1,2,linear_approx,0.0,0,0.2,49,63.7758,0.3131,45.21658694,4636.5625
1,249,0.1,2,random,0.0,0,0.1,24,77.2162,0.4532,58.10875852,362.515625
1,249,0.1,2,greedy,0.0,0,0.1,24,64.1777,0.3228,45.63911687,2051.59375
1,249,0.1,2,linear_approx,0.0,0,0.1,24,63.5252,0.3121,44.96784763,4502.359375
2,249,0.1,2,random,1.0,249,0.0,0,72.6232,0.5971,57.68190969,358.265625
2,249,0.1,2,greedy,1.0,249,0.0,0,60.1382,0.2915,42.32763006,1886.140625
2,249,0.1,2,linear_approx,1.0,249,0.0,0,60.0451,0.2903,42.24144913,4217.328125
2,249,0.2,4,random,1.0,249,0.0,0,67.9685,0.4828,52.66610431,371.78125
2,249,0.2,4,greedy,1.0,249,0.0,0,60.0352,0.2857,42.09634671,3270.859375
2,249,0.2,4,linear_approx,1.0,249,0.0,0,59.9114,0.286,42.00823686,41604.39063
2,249,0.8,19,random,1.0,249,0.0,0,61.6155,0.3188,44.25492644,355.1875
2,249,0.8,19,greedy,1.0,249,0.0,0,59.932,0.2837,41.93225733,8729.75
2,249,0.8,19,linear_approx,1.0,249,0.0,0,59.9501,0.2834,41.92362203,91927.26563
2,249,0.1,2,random,0.8,199,0.2,49,73.6328,0.5695,57.69256237,349.6875
2,249,0.1,2,greedy,0.8,199,0.2,49,62.0183,0.2896,43.35434954,2029.765625
2,249,0.1,2,linear_approx,0.8,199,0.2,49,61.3255,0.2951,43.01771591,4448.546875
2,249,0.1,2,random,0.8,199,0.1,24,72.4582,0.5229,56.29520439,351.359375
2,249,0.1,2,greedy,0.8,199,0.1,24,61.4363,0.3106,43.86994752,2043.265625
2,249,0.1,2,linear_approx,0.8,199,0.1,24,61.0816,0.3081,43.83019062,4462.578125
2,249,0.1,2,random,0.4,99,0.4,99,74.2157,0.5041,56.42942328,353.546875
2,249,0.1,2,greedy,0.4,99,0.4,99,62.8122,0.2973,44.13355971,2025.546875
2,249,0.1,2,linear_approx,0.4,99,0.4,99,62.8844,0.3121,44.57539459,4419.03125
2,249,0.1,2,random,0.4,99,0.2,49,73.943,0.5217,56.91646893,353.0
2,249,0.1,2,greedy,0.4,99,0.2,49,64.7428,0.3026,45.48795362,2053.390625
2,249,0.1,2,linear_approx,0.4,99,0.2,49,63.4868,0.3223,45.13864335,4479.046875
2,249,0.1,2,random,0.4,99,0.1,24,73.7648,0.5157,56.68834196,360.375
2,249,0.1,2,greedy,0.4,99,0.1,24,62.4161,0.3209,44.85804703,2076.40625
2,249,0.1,2,linear_approx,0.4,99,0.1,24,63.7168,0.3137,45.45583505,4475.734375
2,249,0.1,2,random,0.2,49,0.8,199,78.3825,0.4641,58.59309045,351.171875
2,249,0.1,2,greedy,0.2,49,0.8,199,62.6449,0.3077,44.29877131,2077.484375
2,249,0.1,2,linear_approx,0.2,49,0.8,199,63.3375,0.3184,44.78375541,4467.28125
2,249,0.1,2,random,0.2,49,0.4,99,76.6836,0.4866,58.01919568,353.109375
2,249,0.1,2,greedy,0.2,49,0.4,99,63.6246,0.3179,45.12903766,2072.640625
2,249,0.1,2,linear_approx,0.2,49,0.4,99,63.7158,0.3289,45.51544819,4462.921875
2,249,0.1,2,random,0.2,49,0.2,49,76.1303,0.4645,57.27017682,355.1875
2,249,0.1,2,greedy,0.2,49,0.2,49,62.4128,0.3051,44.24971329,2071.65625
2,249,0.1,2,linear_approx,0.2,49,0.2,49,62.5415,0.3142,44.35222684,4488.625
2,249,0.1,2,random,0.2,49,0.1,24,78.8869,0.4742,59.16511323,356.734375
2,249,0.1,2,greedy,0.2,49,0.1,24,61.2847,0.3059,43.42434711,2081.515625
2,249,0.1,2,linear_approx,0.2,49,0.1,24,62.6791,0.2894,43.99111495,4442.46875
2,249,0.1,2,random,0.0,0,0.8,199,74.6369,0.4592,56.36262601,354.671875
2,249,0.1,2,greedy,0.0,0,0.8,199,69.341,0.3031,48.7897678,2039.21875
2,249,0.1,2,linear_approx,0.0,0,0.8,199,68.465,0.3139,48.61502957,4485.828125
2,249,0.1,2,random,0.0,0,0.4,99,74.9398,0.4659,56.26247533,357.0625
2,249,0.1,2,greedy,0.0,0,0.4,99,70.753,0.3096,50.03508393,2125.25
2,249,0.1,2,linear_approx,0.0,0,0.4,99,67.5667,0.3222,48.34731424,4595.109375
2,249,0.1,2,random,0.0,0,0.2,49,75.5139,0.4368,56.3315345,363.6875
2,249,0.1,2,greedy,0.0,0,0.2,49,65.8304,0.3156,46.91571057,2101.71875
2,249,0.1,2,linear_approx,0.0,0,0.2,49,69.908,0.3224,49.86581115,4604.015625
2,249,0.1,2,random,0.0,0,0.1,24,80.4872,0.5054,60.28439073,361.671875
2,249,0.1,2,greedy,0.0,0,0.1,24,68.4459,0.3154,48.28535775,2135.671875
2,249,0.1,2,linear_approx,0.0,0,0.1,24,66.0822,0.321,47.36567878,4636.921875
3,249,0.1,2,random,1.0,249,0.0,0,75.2397,0.6391,60.24101356,358.9375
3,249,0.1,2,greedy,1.0,249,0.0,0,61.6533,0.3185,43.73049405,1898.09375
3,249,0.1,2,linear_approx,1.0,249,0.0,0,61.8071,0.3163,43.82317198,4217.21875
3,249,0.2,4,random,1.0,249,0.0,0,70.8191,0.5337,55.80980987,369.890625
3,249,0.2,4,greedy,1.0,249,0.0,0,61.4476,0.3112,43.41962995,3297.21875
3,249,0.2,4,linear_approx,1.0,249,0.0,0,61.2286,0.3088,43.25705419,40947.9375
3,249,0.8,19,random,1.0,249,0.0,0,64.0978,0.3547,46.2570236,372.6875
3,249,0.8,19,greedy,1.0,249,0.0,0,61.4306,0.3093,43.35307139,8826.125
3,249,0.8,19,linear_approx,1.0,249,0.0,0,61.1672,0.3057,43.13572139,90811.40625
3,249,0.1,2,random,0.8,199,0.2,49,72.0695,0.5741,57.13009841,349.765625
3,249,0.1,2,greedy,0.8,199,0.2,49,61.3755,0.3309,44.23715291,2043.3125
3,249,0.1,2,linear_approx,0.8,199,0.2,49,61.94,0.3102,43.90263092,4455.546875
3,249,0.1,2,random,0.8,199,0.1,24,71.563,0.5348,55.47514299,354.515625
3,249,0.1,2,greedy,0.8,199,0.1,24,60.962,0.2993,43.08808072,2072.734375
3,249,0.1,2,linear_approx,0.8,199,0.1,24,61.5774,0.3272,44.02788947,4484.484375
3,249,0.1,2,random,0.4,99,0.4,99,74.6495,0.5089,56.87164694,350.90625
3,249,0.1,2,greedy,0.4,99,0.4,99,62.9975,0.3081,44.41358641,2056.46875
3,249,0.1,2,linear_approx,0.4,99,0.4,99,64.8991,0.3213,45.94636007,4439.625
3,249,0.1,2,random,0.4,99,0.2,49,74.74,0.4846,56.75854358,352.921875
3,249,0.1,2,greedy,0.4,99,0.2,49,63.6792,0.31,44.91491107,2050.890625
3,249,0.1,2,linear_approx,0.4,99,0.2,49,62.5797,0.3251,45.02599889,4480.640625
3,249,0.1,2,random,0.4,99,0.1,24,80.7621,0.5231,60.75568714,353.78125
3,249,0.1,2,greedy,0.4,99,0.1,24,63.4503,0.3046,44.29476561,2028.671875
3,249,0.1,2,linear_approx,0.4,99,0.1,24,64.4576,0.3146,45.36143877,4453.796875
3,249,0.1,2,random,0.2,49,0.8,199,78.2444,0.4807,58.79066112,351.59375
3,249,0.1,2,greedy,0.2,49,0.8,199,60.8745,0.318,43.85806672,2026.375
3,249,0.1,2,linear_approx,0.2,49,0.8,199,62.3233,0.3101,44.27843112,4432.96875
3,249,0.1,2,random,0.2,49,0.4,99,76.7845,0.4567,57.41507673,348.859375
3,249,0.1,2,greedy,0.2,49,0.4,99,63.467,0.3041,44.82751647,2021.28125
3,249,0.1,2,linear_approx,0.2,49,0.4,99,64.6127,0.319,45.96674189,4461.265625
3,249,0.1,2,random,0.2,49,0.2,49,78.4921,0.4623,58.55532513,350.59375
3,249,0.1,2,greedy,0.2,49,0.2,49,62.3763,0.3149,44.41078415,2035.328125
3,249,0.1,2,linear_approx,0.2,49,0.2,49,63.5982,0.3261,45.29631808,4464.0
3,249,0.1,2,random,0.2,49,0.1,24,78.6842,0.4725,59.47761419,348.59375
3,249,0.1,2,greedy,0.2,49,0.1,24,63.0004,0.323,45.3212371,2064.046875
3,249,0.1,2,linear_approx,0.2,49,0.1,24,62.2391,0.3083,43.85688128,4441.859375
3,249,0.1,2,random,0.0,0,0.8,199,74.2785,0.469,55.92587017,353.8125
3,249,0.1,2,greedy,0.0,0,0.8,199,69.4888,0.3037,49.07799445,2041.796875
3,249,0.1,2,linear_approx,0.0,0,0.8,199,74.3013,0.3292,52.98778065,4474.265625
3,249,0.1,2,random,0.0,0,0.4,99,73.5217,0.4993,56.07025765,353.03125
3,249,0.1,2,greedy,0.0,0,0.4,99,66.815,0.3112,47.17658785,2104.765625
3,249,0.1,2,linear_approx,0.0,0,0.4,99,65.5679,0.313,46.26713149,4614.84375
3,249,0.1,2,random,0.0,0,0.2,49,77.3969,0.476,58.1015662,362.796875
3,249,0.1,2,greedy,0.0,0,0.2,49,65.4413,0.2996,45.75319806,2050.90625
3,249,0.1,2,linear_approx,0.0,0,0.2,49,62.6476,0.305,44.44601897,4620.140625
3,249,0.1,2,random,0.0,0,0.1,24,75.9851,0.4894,57.18425759,363.390625
3,249,0.1,2,greedy,0.0,0,0.1,24,63.5271,0.2944,44.83727413,2068.140625
3,249,0.1,2,linear_approx,0.0,0,0.1,24,63.124,0.2994,44.3920424,4510.953125
4,249,0.1,2,random,1.0,249,0.0,0,72.7854,0.5767,57.14697224,360.515625
4,249,0.1,2,greedy,1.0,249,0.0,0,63.2073,0.2932,44.20423335,1895.140625
4,249,0.1,2,linear_approx,1.0,249,0.0,0,63.3553,0.2931,44.17481239,4217.4375
4,249,0.2,4,random,1.0,249,0.0,0,68.2699,0.4463,51.82889601,370.78125
4,249,0.2,4,greedy,1.0,249,0.0,0,63.3146,0.2904,44.19909602,3278.75
4,249,0.2,4,linear_approx,1.0,249,0.0,0,63.265,0.2902,44.11013158,41308.70313
4,249,0.8,19,random,1.0,249,0.0,0,64.6905,0.3228,46.25827967,367.375
4,249,0.8,19,greedy,1.0,249,0.0,0,63.3232,0.2896,44.09630074,8790.671875
4,249,0.8,19,linear_approx,1.0,249,0.0,0,63.2263,0.2869,43.99667917,91500.09375
4,249,0.1,2,random,0.8,199,0.2,49,73.1658,0.5377,56.72042791,349.875
4,249,0.1,2,greedy,0.8,199,0.2,49,62.5215,0.3116,44.02214856,2026.265625
4,249,0.1,2,linear_approx,0.8,199,0.2,49,60.2736,0.3158,43.3046475,4464.515625
4,249,0.1,2,random,0.8,199,0.1,24,74.2458,0.5198,56.8909124,353.75
4,249,0.1,2,greedy,0.8,199,0.1,24,61.2344,0.2989,43.11668813,2045.40625
4,249,0.1,2,linear_approx,0.8,199,0.1,24,64.7612,0.3079,45.68976774,4455.75
4,249,0.1,2,random,0.4,99,0.4,99,74.7285,0.4736,56.6298035,353.90625
4,249,0.1,2,greedy,0.4,99,0.4,99,60.6309,0.3015,42.87202971,2018.484375
4,249,0.1,2,linear_approx,0.4,99,0.4,99,62.7584,0.3308,45.00252208,4468.453125
4,249,0.1,2,random,0.4,99,0.2,49,75.1952,0.4872,56.82507839,355.90625
4,249,0.1,2,greedy,0.4,99,0.2,49,62.504,0.2953,43.94283271,2016.71875
4,249,0.1,2,linear_approx,0.4,99,0.2,49,61.8101,0.3029,43.61347246,4484.96875
4,249,0.1,2,random,0.4,99,0.1,24,73.3691,0.5053,56.65185727,349.921875
4,249,0.1,2,greedy,0.4,99,0.1,24,63.7935,0.3129,45.28545954,2018.203125
4,249,0.1,2,linear_approx,0.4,99,0.1,24,62.5109,0.3129,44.01948878,4450.75
4,249,0.1,2,random,0.2,49,0.8,199,75.3959,0.4847,57.14964971,351.421875
4,249,0.1,2,greedy,0.2,49,0.8,199,62.4805,0.3263,44.78036949,2030.65625
4,249,0.1,2,linear_approx,0.2,49,0.8,199,62.0667,0.3072,43.46975077,4422.015625
4,249,0.1,2,random,0.2,49,0.4,99,81.4034,0.5013,61.34106791,348.015625
4,249,0.1,2,greedy,0.2,49,0.4,99,66.4528,0.3043,46.38529424,2011.984375
4,249,0.1,2,linear_approx,0.2,49,0.4,99,63.3559,0.3081,45.10003184,4442.546875
4,249,0.1,2,random,0.2,49,0.2,49,74.6196,0.4759,56.63530949,350.859375
4,249,0.1,2,greedy,0.2,49,0.2,49,64.7011,0.3173,45.45875631,2004.296875
4,249,0.1,2,linear_approx,0.2,49,0.2,49,62.4042,0.3054,43.8556831,4469.25
4,249,0.1,2,random,0.2,49,0.1,24,77.5665,0.4864,58.09335239,353.359375
4,249,0.1,2,greedy,0.2,49,0.1,24,65.5353,0.3006,46.19396467,2008.625
4,249,0.1,2,linear_approx,0.2,49,0.1,24,62.2023,0.3325,44.82800436,4442.453125
4,249,0.1,2,random,0.0,0,0.8,199,78.7663,0.483,58.80773031,362.046875
4,249,0.1,2,greedy,0.0,0,0.8,199,69.912,0.307,49.63548031,2022.453125
4,249,0.1,2,linear_approx,0.0,0,0.8,199,74.2704,0.3126,52.31426161,4485.390625
4,249,0.1,2,random,0.0,0,0.4,99,76.5327,0.4594,57.60874646,353.25
4,249,0.1,2,greedy,0.0,0,0.4,99,65.7343,0.3254,47.03303319,2125.875
4,249,0.1,2,linear_approx,0.0,0,0.4,99,68.0515,0.317,47.92248631,4601.734375
4,249,0.1,2,random,0.0,0,0.2,49,77.6991,0.4799,57.64241099,363.109375
4,249,0.1,2,greedy,0.0,0,0.2,49,64.2586,0.302,45.1652051,2076.25
4,249,0.1,2,linear_approx,0.0,0,0.2,49,70.134,0.3104,49.28281462,4620.640625
4,249,0.1,2,random,0.0,0,0.1,24,75.9143,0.4558,56.96184502,364.96875
4,249,0.1,2,greedy,0.0,0,0.1,24,67.5625,0.3168,47.55245694,2060.734375
4,249,0.1,2,linear_approx,0.0,0,0.1,24,64.1916,0.3007,44.97690118,4481.359375
5,249,0.1,2,random,1.0,249,0.0,0,72.8477,0.5866,57.87507642213586,356.109375
5,249,0.1,2,greedy,1.0,249,0.0,0,61.7397,0.3018,43.70104716300395,1798.703125
5,249,0.1,2,linear_approx,1.0,249,0.0,0,61.4876,0.2993,43.50308800921104,4136.203125
5,249,0.2,4,random,1.0,249,0.0,0,68.2528,0.4796,52.68298400870136,360.515625
5,249,0.2,4,greedy,1.0,249,0.0,0,61.5846,0.2964,43.39805225767406,3118.203125
5,249,0.2,4,linear_approx,1.0,249,0.0,0,61.5818,0.2955,43.33504322027151,41423.25
5,249,0.8,19,random,1.0,249,0.0,0,63.3552,0.3378,45.78529701027638,375.0
5,249,0.8,19,greedy,1.0,249,0.0,0,61.5483,0.2962,43.40051654683886,9048.953125
5,249,0.8,19,linear_approx,1.0,249,0.0,0,61.2427,0.293,43.06967494004964,102267.828125
5,249,0.1,2,random,0.8,199,0.2,49,72.2312,0.5407,56.06355096335632,361.78125
5,249,0.1,2,greedy,0.8,199,0.2,49,61.3754,0.3321,44.20813112966111,2069.84375
5,249,0.1,2,linear_approx,0.8,199,0.2,49,60.1211,0.3014,42.46813188046702,4591.453125
5,249,0.1,2,random,0.8,199,0.1,24,73.536,0.5735,57.46601710536012,361.296875
5,249,0.1,2,greedy,0.8,199,0.1,24,61.9151,0.3219,44.52532026806697,2140.125
5,249,0.1,2,linear_approx,0.8,199,0.1,24,61.728,0.3173,43.918879277613634,4630.578125
5,249,0.1,2,random,0.4,99,0.4,99,74.8664,0.5042,57.38300813709977,359.859375
5,249,0.1,2,greedy,0.4,99,0.4,99,63.0344,0.3142,44.58838915612857,2106.484375
5,249,0.1,2,linear_approx,0.4,99,0.4,99,61.6087,0.3165,43.79018208124549,4642.75
5,249,0.1,2,random,0.4,99,0.2,49,77.3526,0.4835,58.96402043040239,364.578125
5,249,0.1,2,greedy,0.4,99,0.2,49,61.0608,0.3059,43.2033228136274,2118.21875
5,249,0.1,2,linear_approx,0.4,99,0.2,49,62.2135,0.3031,43.85659788673902,4636.875
5,249,0.1,2,random,0.4,99,0.1,24,74.8239,0.4946,57.10623838306436,364.265625
5,249,0.1,2,greedy,0.4,99,0.1,24,60.9237,0.3121,43.26931593178082,2132.09375
5,249,0.1,2,linear_approx,0.4,99,0.1,24,61.8071,0.3097,44.0104007318671,4644.703125
5,249,0.1,2,random,0.2,49,0.8,199,76.1448,0.4591,56.74266119065166,361.6875
5,249,0.1,2,greedy,0.2,49,0.8,199,61.8416,0.3141,44.6729376799818,2111.9375
5,249,0.1,2,linear_approx,0.2,49,0.8,199,62.3139,0.3185,44.11971809813431,4646.484375
5,249,0.1,2,random,0.2,49,0.4,99,75.5496,0.4663,56.68505273243548,363.5625
5,249,0.1,2,greedy,0.2,49,0.4,99,63.2241,0.3079,44.72589675109547,2112.859375
5,249,0.1,2,linear_approx,0.2,49,0.4,99,61.8111,0.2942,43.51694153653376,4635.34375
5,249,0.1,2,random,0.2,49,0.2,49,75.946,0.4774,57.286090456475,372.484375
5,249,0.1,2,greedy,0.2,49,0.2,49,62.643,0.3221,44.6435648257621,2116.203125
5,249,0.1,2,linear_approx,0.2,49,0.2,49,61.8567,0.3499,45.71592352302192,4640.71875
5,249,0.1,2,random,0.2,49,0.1,24,77.2505,0.462,57.72298284745652,365.359375
5,249,0.1,2,greedy,0.2,49,0.1,24,62.6326,0.3067,44.18794668878122,2163.765625
5,249,0.1,2,linear_approx,0.2,49,0.1,24,60.6351,0.3296,44.15344226923751,4649.390625
5,249,0.1,2,random,0.0,0,0.8,199,74.0593,0.4792,55.71873560223816,359.1875
5,249,0.1,2,greedy,0.0,0,0.8,199,72.1965,0.3404,52.547313264730754,2083.90625
5,249,0.1,2,linear_approx,0.0,0,0.8,199,67.4513,0.3168,48.03440400925276,4614.34375
5,249,0.1,2,random,0.0,0,0.4,99,79.1413,0.4692,59.57236136249568,360.171875
5,249,0.1,2,greedy,0.0,0,0.4,99,74.6044,0.3441,53.98904814240215,2108.203125
5,249,0.1,2,linear_approx,0.0,0,0.4,99,65.7227,0.2925,45.514099055837086,4622.21875
5,249,0.1,2,random,0.0,0,0.2,49,81.7465,0.5094,61.29756926973199,359.25
5,249,0.1,2,greedy,0.0,0,0.2,49,64.4723,0.2925,45.08433492067172,2107.09375
5,249,0.1,2,linear_approx,0.0,0,0.2,49,66.9857,0.2961,47.27316903629087,4648.859375
5,249,0.1,2,random,0.0,0,0.1,24,75.8179,0.4527,57.00826307922113,361.546875
5,249,0.1,2,greedy,0.0,0,0.1,24,64.6121,0.3025,45.10565536558911,2129.828125
5,249,0.1,2,linear_approx,0.0,0,0.1,24,64.673,0.3223,45.71965804692173,4682.921875
6,249,0.1,2,random,1.0,249,0.0,0,74.1818,0.6363,59.41936494893032,349.84375
6,249,0.1,2,greedy,1.0,249,0.0,0,60.1257,0.3113,42.577506345279694,1667.984375
