seed,total_train_units,sel_ratio,sel_sensor_num,method,initial_units_nums_ratio,initial_units_nums,update_period_ratio,update_period,rmse_test,mape_test,mae_test,time(s)
2,100,0.1,1,random,1.0,100,0.0,0,68.5968,0.4364,51.46342351110082,122.15625
2,100,0.1,1,greedy,1.0,100,0.0,0,64.0521,0.354,46.073574504470734,285.1875
2,100,0.1,1,linear_approx,1.0,100,0.0,0,64.1499,0.3514,45.89225985117099,1180.1875
2,100,0.2,3,random,1.0,100,0.0,0,66.3221,0.3734,47.79091251610862,120.71875
2,100,0.2,3,greedy,1.0,100,0.0,0,63.7471,0.3444,45.52730092749884,660.828125
2,100,0.2,3,linear_approx,1.0,100,0.0,0,63.1112,0.3371,44.57804798755421,1797.546875
2,100,0.4,6,random,1.0,100,0.0,0,64.1067,0.3572,46.22232498180515,121.4375
2,100,0.4,6,greedy,1.0,100,0.0,0,63.3241,0.3392,44.75845639922205,1068.546875
2,100,0.4,6,linear_approx,1.0,100,0.0,0,63.0596,0.3357,44.53479779985775,6843.75
2,100,0.8,12,random,1.0,100,0.0,0,63.695,0.3467,45.369550422230525,127.96875
2,100,0.8,12,greedy,1.0,100,0.0,0,63.4694,0.3385,44.9959810559806,1738.78125
2,100,0.8,12,linear_approx,1.0,100,0.0,0,63.2863,0.3393,44.914891205146574,1783.328125
2,100,0.1,1,random,0.8,80,0.2,20,67.1322,0.4372,50.832434586892525,133.625
2,100,0.1,1,greedy,0.8,80,0.2,20,62.6922,0.3284,43.78253538871534,356.125
2,100,0.1,1,linear_approx,0.8,80,0.2,20,63.1545,0.3301,44.28316914227023,1430.375
2,100,0.1,1,random,0.8,80,0.1,10,68.3711,0.4228,50.64021584283171,127.296875
2,100,0.1,1,greedy,0.8,80,0.1,10,62.8267,0.3323,43.757880998087835,358.671875
2,100,0.1,1,linear_approx,0.8,80,0.1,10,62.5744,0.3383,44.98744658039363,1441.90625
2,100,0.1,1,random,0.4,40,0.4,40,69.7213,0.4152,51.87399938657314,128.359375
2,100,0.1,1,greedy,0.4,40,0.4,40,62.3692,0.3399,44.04832158471816,357.90625
2,100,0.1,1,linear_approx,0.4,40,0.4,40,67.8412,0.3528,47.3496317306921,1428.265625
2,100,0.1,1,random,0.4,40,0.2,20,67.295,0.3875,48.40615702732274,128.46875
2,100,0.1,1,greedy,0.4,40,0.2,20,61.9138,0.344,44.55901369033521,356.59375
2,100,0.1,1,linear_approx,0.4,40,0.2,20,62.0951,0.3271,43.66700659713811,1442.53125
2,100,0.1,1,random,0.4,40,0.1,10,68.7012,0.4023,49.306670794726166,128.140625
2,100,0.1,1,greedy,0.4,40,0.1,10,64.2197,0.3406,45.56600100246717,359.5625
2,100,0.1,1,linear_approx,0.4,40,0.1,10,63.325,0.3388,44.976726741457384,1429.5
2,100,0.1,1,random,0.2,20,0.8,80,67.4136,0.388,48.8957717839474,127.0625
2,100,0.1,1,greedy,0.2,20,0.8,80,60.764,0.3213,43.182325397963915,364.0625
2,100,0.1,1,linear_approx,0.2,20,0.8,80,64.4023,0.331,44.30284701103146,1446.140625
2,100,0.1,1,random,0.2,20,0.4,40,70.0147,0.3805,49.86980503196905,129.28125
2,100,0.1,1,greedy,0.2,20,0.4,40,62.5607,0.3168,44.05837832425012,363.875
2,100,0.1,1,linear_approx,0.2,20,0.4,40,64.6093,0.3217,44.13266551024201,1455.609375
2,100,0.1,1,random,0.2,20,0.2,20,68.8703,0.3959,49.98424040238243,129.578125
2,100,0.1,1,greedy,0.2,20,0.2,20,64.7844,0.3247,44.14564026525434,366.3125
2,100,0.1,1,linear_approx,0.2,20,0.2,20,61.9745,0.316,43.41201011375365,1476.328125
2,100,0.1,1,random,0.2,20,0.1,10,69.1894,0.4039,49.44103130777267,129.875
2,100,0.1,1,greedy,0.2,20,0.1,10,65.6343,0.3416,45.51485062973998,365.390625
2,100,0.1,1,linear_approx,0.2,20,0.1,10,63.0237,0.3115,43.119417761443415,1436.875
2,100,0.1,1,random,0.0,0,0.8,80,66.34,0.387,48.69029274739904,128.8125
2,100,0.1,1,greedy,0.0,0,0.8,80,64.7753,0.3232,45.075176307529105,365.046875
2,100,0.1,1,linear_approx,0.0,0,0.8,80,64.7575,0.3219,45.04271870470053,1434.15625
2,100,0.1,1,random,0.0,0,0.4,40,69.6872,0.3739,48.78062387981641,127.890625
2,100,0.1,1,greedy,0.0,0,0.4,40,65.1547,0.3323,45.8310423901916,365.859375
2,100,0.1,1,linear_approx,0.0,0,0.4,40,68.4607,0.3442,47.74238694127206,1451.484375
2,100,0.1,1,random,0.0,0,0.2,20,69.0246,0.3735,49.86079005632133,128.6875
2,100,0.1,1,greedy,0.0,0,0.2,20,66.7449,0.3421,47.321785542160015,366.6875
2,100,0.1,1,linear_approx,0.0,0,0.2,20,64.7307,0.3243,45.17387888726176,1487.34375
2,100,0.1,1,random,0.0,0,0.1,10,72.9879,0.3817,51.818495627145545,127.9375
2,100,0.1,1,greedy,0.0,0,0.1,10,67.2745,0.3527,47.00199396913082,368.046875
2,100,0.1,1,linear_approx,0.0,0,0.1,10,63.7245,0.3158,43.51204945043774,1318.234375
