seed,total_train_units,sel_ratio,sel_sensor_num,method,initial_units_nums_ratio,initial_units_nums,update_period_ratio,update_period,rmse_test,mape_test,mae_test,time(s)
4,100,0.1,1,random,1.0,100,0.0,0,51.9328,0.4715,41.17182961163481,99.65625
4,100,0.1,1,greedy,1.0,100,0.0,0,42.5355,0.3127,32.12903728190726,227.09375
4,100,0.1,1,linear_approx,1.0,100,0.0,0,44.3219,0.3392,34.08728809756602,904.53125
4,100,0.2,2,random,1.0,100,0.0,0,46.3717,0.3774,35.71845737259833,96.140625
4,100,0.2,2,greedy,1.0,100,0.0,0,43.3973,0.3155,33.140639766269885,342.703125
4,100,0.2,2,linear_approx,1.0,100,0.0,0,41.5279,0.3105,31.82174993991932,950.671875
4,100,0.4,5,random,1.0,100,0.0,0,43.4455,0.3257,33.48600528487128,90.703125
4,100,0.4,5,greedy,1.0,100,0.0,0,40.1172,0.2899,30.75294181164469,611.03125
4,100,0.4,5,linear_approx,1.0,100,0.0,0,38.692,0.284,29.270378999518844,2372.078125
4,100,0.8,11,random,1.0,100,0.0,0,39.0523,0.2817,29.549556827619977,99.875
4,100,0.8,11,greedy,1.0,100,0.0,0,37.6625,0.2614,27.93139907914443,1013.890625
4,100,0.8,11,linear_approx,1.0,100,0.0,0,36.7222,0.2622,27.64147346481188,1171.515625
4,100,0.1,1,random,0.8,80,0.2,20,48.8676,0.424,38.29806577921798,100.765625
4,100,0.1,1,greedy,0.8,80,0.2,20,41.8904,0.3042,31.91562246138465,241.59375
4,100,0.1,1,linear_approx,0.8,80,0.2,20,38.6557,0.2734,28.955758554862523,964.828125
4,100,0.1,1,random,0.8,80,0.1,10,46.9799,0.4015,36.74567855691996,100.03125
4,100,0.1,1,greedy,0.8,80,0.1,10,38.6669,0.2644,28.460889097043104,242.3125
4,100,0.1,1,linear_approx,0.8,80,0.1,10,39.9313,0.2964,29.76984012733494,965.25
4,100,0.1,1,random,0.4,40,0.4,40,46.1849,0.3384,34.6961034322156,102.46875
4,100,0.1,1,greedy,0.4,40,0.4,40,41.9473,0.2749,30.861391446721345,242.390625
4,100,0.1,1,linear_approx,0.4,40,0.4,40,42.1363,0.2767,30.77193865906925,968.125
4,100,0.1,1,random,0.4,40,0.2,20,49.598,0.3659,38.05545185389319,101.53125
4,100,0.1,1,greedy,0.4,40,0.2,20,43.1026,0.2883,31.948619471146387,244.46875
4,100,0.1,1,linear_approx,0.4,40,0.2,20,38.1904,0.2935,28.10390376747392,982.96875
4,100,0.1,1,random,0.4,40,0.1,10,43.9709,0.3186,32.71393575396144,100.71875
4,100,0.1,1,greedy,0.4,40,0.1,10,42.9962,0.3032,31.749297055035623,243.0625
4,100,0.1,1,linear_approx,0.4,40,0.1,10,37.6164,0.2642,28.0786573850857,963.25
4,100,0.1,1,random,0.2,20,0.8,80,43.8933,0.3335,33.11654180772902,101.203125
4,100,0.1,1,greedy,0.2,20,0.8,80,39.6848,0.3037,29.278845476194547,243.109375
4,100,0.1,1,linear_approx,0.2,20,0.8,80,40.6097,0.299,30.598808688103503,966.28125
4,100,0.1,1,random,0.2,20,0.4,40,46.0881,0.3536,35.36870765856677,100.546875
4,100,0.1,1,greedy,0.2,20,0.4,40,42.4184,0.2891,31.500358701616268,244.265625
4,100,0.1,1,linear_approx,0.2,20,0.4,40,43.1099,0.2866,31.29694946858805,979.859375
4,100,0.1,1,random,0.2,20,0.2,20,43.5296,0.3311,32.82270084994063,101.015625
4,100,0.1,1,greedy,0.2,20,0.2,20,42.0093,0.3138,31.217509827773654,241.5625
4,100,0.1,1,linear_approx,0.2,20,0.2,20,41.0194,0.3036,30.898266914688335,995.21875
4,100,0.1,1,random,0.2,20,0.1,10,46.9219,0.3499,35.77359013857178,100.125
4,100,0.1,1,greedy,0.2,20,0.1,10,41.8364,0.3236,31.644685803610006,242.109375
4,100,0.1,1,linear_approx,0.2,20,0.1,10,42.766,0.3087,31.83998659987649,960.34375
4,100,0.1,1,random,0.0,0,0.8,80,48.1226,0.3904,36.6186241001837,98.90625
4,100,0.1,1,greedy,0.0,0,0.8,80,43.4686,0.3031,32.54543379232836,244.34375
4,100,0.1,1,linear_approx,0.0,0,0.8,80,41.6404,0.2753,30.564954285541532,966.21875
4,100,0.1,1,random,0.0,0,0.4,40,49.6107,0.4112,38.69313983722279,101.171875
4,100,0.1,1,greedy,0.0,0,0.4,40,40.761,0.2833,29.99251601517466,241.984375
4,100,0.1,1,linear_approx,0.0,0,0.4,40,42.4176,0.2827,31.370392643286838,977.171875
4,100,0.1,1,random,0.0,0,0.2,20,45.3213,0.3845,35.66101817028849,101.21875
4,100,0.1,1,greedy,0.0,0,0.2,20,39.7662,0.2963,30.06730261487005,242.21875
4,100,0.1,1,linear_approx,0.0,0,0.2,20,39.4221,0.2825,29.400041288550167,999.765625
4,100,0.1,1,random,0.0,0,0.1,10,42.8886,0.3373,31.2842786257648,100.203125
4,100,0.1,1,greedy,0.0,0,0.1,10,39.3729,0.2754,29.890569405839717,244.8125
4,100,0.1,1,linear_approx,0.0,0,0.1,10,39.2675,0.2925,29.734805136535734,867.890625
