seed,total_train_units,sel_ratio,sel_sensor_num,method,initial_units_nums_ratio,initial_units_nums,update_period_ratio,update_period,rmse_test,mape_test,mae_test,time(s)
3,100,0.1,1,random,1.0,100,0.0,0,72.2348,0.4569,53.23820652426542,111.8125
3,100,0.1,1,greedy,1.0,100,0.0,0,63.2669,0.3385,44.48797998213224,283.5625
3,100,0.1,1,linear_approx,1.0,100,0.0,0,62.9153,0.3355,44.12890115676012,1192.15625
3,100,0.2,3,random,1.0,100,0.0,0,65.0614,0.3759,47.04249209180904,120.34375
3,100,0.2,3,greedy,1.0,100,0.0,0,63.7787,0.3369,44.9581844795065,663.453125
3,100,0.2,3,linear_approx,1.0,100,0.0,0,63.2043,0.3384,44.72005519291811,1802.0625
3,100,0.4,6,random,1.0,100,0.0,0,66.1115,0.37,47.61620074140529,120.578125
3,100,0.4,6,greedy,1.0,100,0.0,0,63.4397,0.3374,44.83976906639249,1081.15625
3,100,0.4,6,linear_approx,1.0,100,0.0,0,63.6944,0.3398,44.93292705625407,6830.78125
3,100,0.8,12,random,1.0,100,0.0,0,64.7347,0.3495,46.14417029624696,132.296875
3,100,0.8,12,greedy,1.0,100,0.0,0,63.4485,0.3398,44.91379511809049,1746.796875
3,100,0.8,12,linear_approx,1.0,100,0.0,0,63.584,0.3394,44.91237740567341,1778.8125
3,100,0.1,1,random,0.8,80,0.2,20,71.3744,0.4463,52.817045643180236,129.421875
3,100,0.1,1,greedy,0.8,80,0.2,20,62.8224,0.3294,44.09913481089278,355.578125
3,100,0.1,1,linear_approx,0.8,80,0.2,20,62.278,0.3414,44.036365965086446,1428.203125
3,100,0.1,1,random,0.8,80,0.1,10,68.2344,0.4451,51.073839692060794,127.75
3,100,0.1,1,greedy,0.8,80,0.1,10,63.4675,0.3183,44.70783165325082,357.015625
3,100,0.1,1,linear_approx,0.8,80,0.1,10,63.2068,0.3309,44.39172310567787,1437.6875
3,100,0.1,1,random,0.4,40,0.4,40,72.528,0.4114,51.20803622336862,127.46875
3,100,0.1,1,greedy,0.4,40,0.4,40,63.3181,0.3356,44.7382522541109,355.890625
3,100,0.1,1,linear_approx,0.4,40,0.4,40,63.9522,0.3305,44.43651414344061,1429.0
3,100,0.1,1,random,0.4,40,0.2,20,67.1948,0.4084,49.61983184576087,127.796875
3,100,0.1,1,greedy,0.4,40,0.2,20,62.4074,0.3258,43.2254741188071,355.9375
3,100,0.1,1,linear_approx,0.4,40,0.2,20,66.9248,0.3638,47.61968401469174,1445.046875
3,100,0.1,1,random,0.4,40,0.1,10,68.1417,0.42,49.830838581621464,127.0
3,100,0.1,1,greedy,0.4,40,0.1,10,62.4931,0.3125,43.61872150240693,363.09375
3,100,0.1,1,linear_approx,0.4,40,0.1,10,63.7483,0.3506,45.26127101108421,1452.0625
3,100,0.1,1,random,0.2,20,0.8,80,70.365,0.4058,50.79721001243811,126.890625
3,100,0.1,1,greedy,0.2,20,0.8,80,68.1659,0.3732,49.09155702466164,354.828125
3,100,0.1,1,linear_approx,0.2,20,0.8,80,59.4029,0.3249,42.07685829810148,1439.0
3,100,0.1,1,random,0.2,20,0.4,40,66.3485,0.3793,47.56464365515426,128.53125
3,100,0.1,1,greedy,0.2,20,0.4,40,63.9803,0.3508,45.8188169496107,358.03125
3,100,0.1,1,linear_approx,0.2,20,0.4,40,59.9417,0.3166,42.18434810070288,1449.21875
3,100,0.1,1,random,0.2,20,0.2,20,69.4452,0.4088,50.2358677041828,128.203125
3,100,0.1,1,greedy,0.2,20,0.2,20,61.44,0.3172,43.288383568776446,365.21875
3,100,0.1,1,linear_approx,0.2,20,0.2,20,63.6455,0.3085,43.32297792603808,1448.53125
3,100,0.1,1,random,0.2,20,0.1,10,69.0661,0.4137,51.195055704510295,129.046875
3,100,0.1,1,greedy,0.2,20,0.1,10,66.2516,0.3248,45.45987900748197,373.84375
3,100,0.1,1,linear_approx,0.2,20,0.1,10,63.39,0.3199,43.36455248999318,1466.359375
3,100,0.1,1,random,0.0,0,0.8,80,73.2249,0.4133,52.72189236633366,128.21875
3,100,0.1,1,greedy,0.0,0,0.8,80,69.5381,0.3533,48.66220288084035,359.390625
3,100,0.1,1,linear_approx,0.0,0,0.8,80,66.3663,0.3446,47.19426672177781,1438.453125
3,100,0.1,1,random,0.0,0,0.4,40,71.1223,0.4088,52.048442081198885,127.671875
3,100,0.1,1,greedy,0.0,0,0.4,40,64.6492,0.3362,45.58924327005909,358.15625
3,100,0.1,1,linear_approx,0.0,0,0.4,40,62.0928,0.3264,44.242909196245726,1444.078125
3,100,0.1,1,random,0.0,0,0.2,20,70.2104,0.4075,50.967155091162525,127.359375
3,100,0.1,1,greedy,0.0,0,0.2,20,62.1072,0.3539,45.206977147474014,363.453125
3,100,0.1,1,linear_approx,0.0,0,0.2,20,60.5185,0.3301,43.77865225526165,1457.03125
3,100,0.1,1,random,0.0,0,0.1,10,69.3717,0.3938,49.98320621741119,128.890625
3,100,0.1,1,greedy,0.0,0,0.1,10,64.3225,0.353,45.748118789681214,363.9375
3,100,0.1,1,linear_approx,0.0,0,0.1,10,64.0298,0.3299,44.528521947263485,1464.40625
